Package Name,Functions,Data Safety Labels
com.vehicle.rto.vahan.status.information.register,"android.telephony.TelephonyManager.getNetworkOperator,android.app.usage.UsageStatsManager.getAppStandbyBucket,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkCountryIso","Device or other IDs,App info and performance,Diagnostics,Personal info,App activity"
com.verizon.messaging.vzmsgs,android.app.ActivityManager.getRunningAppProcesses,App activity
com.veryfit2hr.second,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Diagnostics,App activity,Device or other IDs,Personal info"
com.ves.moderncar.powerwashing.cleaning.game,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Personal info,App activity,Device or other IDs,Other app performance data,Diagnostics"
com.vFairs.mobileApp,"android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy","App info and performance,Diagnostics"
com.vgf.animalcell,"android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Personal info,Other app performance data"
com.viber.voip,android.location.LocationManager.getLastKnownLocation,Precise location
com.viewer.comicscreen,"java.io.File.getTotalSpace,android.os.StrictMode.getThreadPolicy,java.io.File.getFreeSpace,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningTasks,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Other app performance data,App activity,Device or other IDs,Personal info,Diagnostics"
com.viker.solitaire,"android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy","App info and performance,Diagnostics"
com.vinwap.parallaxpro,"android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Diagnostics,App activity,Personal info"
com.virginpulse.virginpulse,"android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getDataNetworkType,android.os.StrictMode.getThreadPolicy","App activity,App info and performance,Location,Precise location,Approximate location,Device or other IDs"
com.vladk.pipemasters,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.vng.g6.a.zombie,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.volume.booster.music.equalizer.sound.speaker,"android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses","Device or other IDs,App info and performance,Diagnostics,Personal info,App activity"
com.volume.dialy.fast.up,"android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy","App info and performance,Diagnostics,Device or other IDs,Personal info"
com.vp.shootingbutton,"android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getFreeSpace,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.net.wifi.WifiInfo.getSSID,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso","Device or other IDs,App info and performance,Other app performance data,App activity,Personal info,Diagnostics"
com.vpnmasterx.fast,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getDeviceId","App info and performance,Device or other IDs,Diagnostics,App activity"
com.vpnmasterx.free,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,App activity,Diagnostics,Personal info"
com.vpnmasterx.pro,"android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getDeviceId","Device or other IDs,App info and performance,Personal info,Diagnostics,App activity"
com.vsee.clinic.release,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,App activity,Personal info"
com.wallet.crypto.trustapp,"android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName","App activity,Personal info"
com.wallpaperscraft.wallpaper,"android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperator",Device or other IDs
com.warrior.gtgc.gp,"android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getCellLocation,android.telephony.TelephonyManager.getImei,android.telephony.TelephonyManager.getPhoneCount,android.telephony.TelephonyManager.getSubscriberId,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getSimSerialNumber,android.os.Build.getSerial,android.telephony.TelephonyManager.getDeviceId","Device or other IDs,App info and performance,Diagnostics,Personal info,App activity,Location,Precise location,Approximate location,Other app performance data"
com.watch.life,"android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy","App activity,App info and performance"
com.watchfacestudio.awfmnmlthin,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy",App info and performance
com.water.reminder.tracker,"android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getUsableSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","Device or other IDs,App info and performance,Diagnostics,Other app performance data,Personal info"
com.wave.keyboard,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.waveline.nabd,"java.io.File.getFreeSpace,java.io.File.getTotalSpace",Other app performance data
com.waze,android.location.LocationManager.requestLocationUpdates,Precise location
com.wb.goog.legoswtfa,android.os.StrictMode.getThreadPolicy,App info and performance
com.weather.free.forecast.dailyweather,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.accounts.AccountManager.getAccountsByType,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.app.ActivityManager.getRunningTasks","App info and performance,Diagnostics,Personal info,Device or other IDs,App activity"
com.weather.Weather,"android.location.LocationManager.getCurrentLocation,android.location.LocationManager.getLastKnownLocation",Precise location
com.weather.weatherforcast.accurateweather.aleartwidget,"android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy","App activity,Device or other IDs,App info and performance,Diagnostics,Personal info"
com.weatherradar.liveradar.weathermap,"android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.location.LocationManager.getLastKnownLocation,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,java.io.File.getTotalSpace","Device or other IDs,Personal info,App info and performance,Location,Precise location,Approximate location,Other app performance data,Diagnostics,App activity"
com.webcomics.manga,"android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy","App info and performance,Personal info"
com.webroot.wms,"android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy","App activity,App info and performance"
com.wedding.run,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.weedmaps.app.android,"android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.location.LocationManager.getCurrentLocation,android.location.LocationManager.getLastKnownLocation","App activity,App info and performance,Location,Precise location,Approximate location"
com.weegoon.thiefpuzzle,"android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName","Device or other IDs,App info and performance,Personal info"
com.wepak.igun.sound.simulator,"android.app.ActivityManager.getRunningTasks,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso","App activity,App info and performance,Diagnostics,Personal info,Device or other IDs,Other app performance data"
com.weplaydots.twodotsandroid,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,java.io.File.getTotalSpace,android.os.Debug.getMemoryInfo,java.io.File.getFreeSpace","App info and performance,Diagnostics,App activity,Other app performance data"
com.wf.wellsfargomobile,"android.telephony.SubscriptionManager.getActiveSubscriptionInfoForSimSlotIndex,android.telephony.TelephonyManager.getDeviceId,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getLine1Number,android.net.wifi.WifiInfo.getBSSID,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.os.Debug.getMemoryInfo,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.SubscriptionInfo.getIccId,android.os.Debug.getNativeHeapFreeSize,android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getSimSerialNumber,android.telephony.TelephonyManager.getSubscriberId,java.net.NetworkInterface.getHardwareAddress,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getMeid,android.telephony.TelephonyManager.getImei","Personal info,Device or other IDs,App info and performance,Phone number,Diagnostics,Location,Precise location,Approximate location"
com.whitesquare.animaltransform,"android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Personal info,Other app performance data"
com.whova.event,"android.os.BatteryManager.getIntProperty,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy","App info and performance,Diagnostics"
com.wickr.pro,java.io.File.getUsableSpace,Other app performance data
com.WildWorks.AnimalJamPlayWild,android.os.StrictMode.getThreadPolicy,App info and performance
com.WildWorks.RyansTag,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus","Personal info,Diagnostics"
com.williamking.whattheforecast,"android.location.LocationManager.getLastKnownLocation,android.telephony.SubscriptionManager.getActiveSubscriptionInfoList,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.accounts.AccountManager.getPassword,android.location.LocationManager.requestLocationUpdates,android.telephony.SubscriptionManager.getActiveSubscriptionInfoForSimSlotIndex,android.location.LocationManager.requestSingleUpdate,android.telephony.SubscriptionManager.getActiveSubscriptionInfo","Precise location,Personal info"
com.windyty.android,"android.os.PowerManager.getCurrentThermalStatus,android.location.LocationManager.getLastKnownLocation","Diagnostics,Location,Precise location,Approximate location"
com.wingboat.AllowanceBot,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy",App info and performance
com.wingsmob.bluepiano,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Other app performance data,App activity,Diagnostics,Personal info"
com.winkypinky.VioletCinderellaCleaningCastle,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy",App info and performance
com.winzip.android,"android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy","Device or other IDs,App info and performance,Diagnostics,App activity"
com.wireless.airportmaster,"android.telephony.TelephonyManager.getDeviceId,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses","Device or other IDs,Personal info,App info and performance,App activity"
